game_name,app_id,review_text,user_score,voted_up,source,genres,price,Unnamed: 8,original_sentiment,split_type
Tiny Tina's Wonderlands,12353,"It's a good game, but it's a bad game. It's a bad game. It's a bad game. It's a bad game. It's a bad game. It's a bad game. It's a bad game. It's a bad game. It's a bad game. It's a bad game. It's a bad game. It's a bad game. It's a bad game. It's a bad game. It's a bad game. It's a bad game. It's a bad game. It's a bad game. It's a bad game. It's a bad game. It's a bad game. It's a bad game. It's a bad game. It's a bad game. It's a bad game. It's a bad game. It's a bad game. It's a bad game. It's a bad game. It's a bad game. It's a bad game",6.0,False,IGN,"Shooter, Adventure, Action, RPG",59.99,1286680.0,Neutral,negative
Titanfall 2,2834,"The stages as a story are very enjoyable in terms of design and variety, the developer was able to enjoy all the difficult equations from the first part by giving the player a sense of control of the machine itself, without sacrificing much of the game. You will need to experience the game to understand precisely what you mean by shooting or running on the walls, etc. In all aspects of the game you will feel mastered in control. Machine control may be the best without challenging the game world. The developer was able from the first part to achieve the difficult equation by giving the player a sense of control of the machine itself, without sacrificing much of the game. You will need to experience the game to understand precisely what you mean by shooting or running on the walls, etc. In all aspects of the game you will feel mastered in control. Machine control may be the best without challenging the game world. The developer was able from the first part to achieve the difficult equation by giving the player a sense of control of the machine itself, without sacrificing much of the game. You will need to experience the game to understand precisely what you mean by shooting or running on the walls, etc. In all aspects of the game you will feel",6.0,TRUE,SaudiGamer,"Shooter, Action",29.99,1237970.0,TRUE,original
Titanfall 2,2834,"I don't see sufficient justification for releasing the game in this number. True, future additions will be free, but I don't see sufficient justification for releasing the game in this number.",4.0,FALSE,SaudiGamer,"Shooter, Action",29.99,1237970.0,FALSE,original
Titanfall 2,2834,This is a very good game. It's a very good game. It's a very good game. It's a very good game. It's a very good game. It's a very good game. It's a very good game. It's a very good game. It's a very good game. It's a very good game. It's a very good game. It's a very good game. It's a very good game. It's a very good game. It's a very good game. It's a very good game. It's a very good game. It's a very good game. It's a very good game. It's a very good game. It's a very good game. It's a very good game. It's a very good game. It's a very good game. It's a very good game. It's a very good game. It's a very good game. It's a very good game. It's a,9.0,True,IGN,"Shooter, Action",29.99,1237970.0,Neutral,positive
Titanfall 2,2834,This game is a waste of time and money. It's a waste of time and money. It's a waste of time and money. It's a waste of time and money. It's a waste of time and money. It's a waste of time and money. It's a waste of time and money. It's a waste of time and money. It's a waste of time and money. It's a waste of time and money. It's a waste of time and money. It's a waste of time and money. It's a waste of time and money. It's a waste of time and money. It's a waste of time and money. It's a waste of time and money. It's a waste of time and money. It's a waste of time and money. It's a waste of time and money. It's a waste of time and money. It's a waste of time and money. It's a waste of time and money. It's a waste of time and money. It's,5.0,False,IGN,"Shooter, Action",29.99,1237970.0,Neutral,negative
Tom Clancy's Ghost Recon Breakpoint,7884,This is a very good game. It has a lot of features and features. It has a lot of abilities and levels of clothing and weapons. It has a lot of abilities and levels of clothing and weapons. It has a lot of abilities and levels of clothing and weapons. It has a lot of abilities and levels of clothing and weapons. It has a lot of abilities and levels of clothing and weapons. It has a lot of abilities and levels of clothing and weapons. It has a lot of abilities and levels of clothing and weapons. It has a lot of abilities and levels of clothing and weapons. It has a lot of abilities and levels of clothing and weapons. It has a lot of abilities and levels of clothing and weapons. It has a lot of abilities and levels of clothing and weapons. It has a lot of abilities and levels of clothing and weapons. It has a lot of abilities and levels of clothing and weapons. It has a lot of abilities and levels of clothing and weapons. It has a lot of abilities and levels of clothing and weapons. It has a lot of abilities and levels of clothing and weapons. It has a lot of abilities and levels of clothing and weapons.,4.0,FALSE,SaudiGamer,"Shooter, Adventure, Action",59.99,2231380.0,FALSE,original
Tom Clancy's Ghost Recon Breakpoint,7884,This is a very good game. It's a very good game. It's a very good game. It's a very good game. It's a very good game. It's a very good game. It's a very good game. It's a very good game. It's a very good game. It's a very good game. It's a very good game. It's a very good game. It's a very good game. It's a very good game. It's a very good game. It's a very good game. It's a very good game. It's a very good game. It's a very good game. It's a very good game. It's a very good game. It's a very good game. It's a very good game. It's a very good game. It's a very good game. It's a very good game. It's a very good game. It's a very good game. It's a,6.0,TRUE,SaudiGamer,"Shooter, Adventure, Action",59.99,2231380.0,TRUE,original
Tom Clancy's Ghost Recon: Wildlands,2870,"This is one of the best space station games I've ever played. It's a great introduction to the space station, and it's a great introduction to the space station. It's a great introduction to the space station, and it's a great introduction to the space station. It's a great introduction to the space station, and it's a great introduction to the space station. It's a great introduction to the space station, and it's a great introduction to the space station. It's a great introduction to the space station, and it's a great introduction to the space station. It's a great introduction to the space station, and it's a great introduction to the space station. It's a great introduction to the space station, and it's a great introduction to the space station. It's a great introduction to the space station, and it's a great introduction to the space station. It's a great introduction to the space station, and it's a great introduction to the space station. It's a great introduction to the space station, and it's",10.0,True,IGN,"Shooter, Massively Multiplayer, Action",49.99,460930.0,Neutral,positive
Tom Clancy's Ghost Recon: Wildlands,2870,"It's a good game, but it doesn't have the potential to shine and stand out on its own because it continues to take inspiration from the classic games that try to be its spiritual successor.",6.0,False,IGN,"Shooter, Massively Multiplayer, Action",49.99,460930.0,Neutral,negative
Tom Clancy's Rainbow Six Extraction,11577,"This is one of the best shooter games I've ever played. It's based on Siege and Outbreak, and it's based on the same Siege clients. It's based on the same Siege clients without introducing any new characters. It's based on tools and techniques available to use and provides collaborative games that rely on skill and reasoning with your colleagues before taking any uncalculated action, a particularly stunning challenge at the end of the game's content, and the performance of uncompromisingly high-level operations and uncompromisingly high-stakes reviews. It's based on the same Siege clients without introducing any new characters. It's based on tools and techniques available to use and provides collaborative games that rely on skill and reasoning with your colleagues before taking any uncalculated action, a particularly stunning challenge at the end of the game's content, and the performance of uncompromisingly high-stakes reviews. It's based on tools and techniques available to use and provides collaborative games that rely on skill and reasoning with your colleagues before taking any uncalculated action, a particularly stunning challenge at the end of",9.0,True,IGN,"Shooter, Action",39.99,2379390.0,Neutral,positive
Tom Clancy's Rainbow Six Extraction,11577,This game is a waste of time and money. It's a waste of time and money. It's a waste of time and money. It's a waste of time and money. It's a waste of time and money. It's a waste of time and money. It's a waste of time and money. It's a waste of time and money. It's a waste of time and money. It's a waste of time and money. It's a waste of time and money. It's a waste of time and money. It's a waste of time and money. It's a waste of time and money. It's a waste of time and money. It's a waste of time and money. It's a waste of time and money. It's a waste of time and money. It's a waste of time and money. It's a waste of time and money. It's a waste of time and money. It's a waste of time and money. It's a waste of time and money. It's,5.0,False,IGN,"Shooter, Action",39.99,2379390.0,Neutral,negative
Tom Clancy's Rainbow Six Extraction,11577,This is a very good game. It's a very good game. It's a very good game. It's a very good game. It's a very good game. It's a very good game. It's a very good game. It's a very good game. It's a very good game. It's a very good game. It's a very good game. It's a very good game. It's a very good game. It's a very good game. It's a very good game. It's a very good game. It's a very good game. It's a very good game. It's a very good game. It's a very good game. It's a very good game. It's a very good game. It's a very good game. It's a very good game. It's a very good game. It's a very good game. It's a very good game. It's a very good game. It's a,4.0,FALSE,SaudiGamer,"Shooter, Action",39.99,2379390.0,FALSE,original
Tom Clancy's Rainbow Six Extraction,11577,This is a very good game. It has a lot of tactical elements. It's a very good game. It's a very good game. It's a very good game. It's a very good game. It's a very good game. It's a very good game. It's a very good game. It's a very good game. It's a very good game. It's a very good game. It's a very good game. It's a very good game. It's a very good game. It's a very good game. It's a very good game. It's a very good game. It's a very good game. It's a very good game. It's a very good game. It's a very good game. It's a very good game. It's a very good game. It's a very good game. It's a very good game. It's a very good game. It's a very good game. It's a,6.0,TRUE,SaudiGamer,"Shooter, Action",39.99,2379390.0,TRUE,original
Tom Clancy's The Division,1530,"The Division is definitely an amazing game that comes with new standards of teamwork, tactics, and customization. You don't need to be an expert in multiplayer online games to enjoy everything this game has to offer you. The world is rich and full of details of the amazing story in which the soul is transmitted and I enjoyed exploring every corner of it with my team.",10.0,True,IGN,"Shooter, Action, RPG",29.99,2221490.0,Neutral,positive
Tom Clancy's The Division,1530,"The Division is definitely an amazing game that comes with new standards of teamwork, tactics, and customization. You don't need to be an expert in multiplayer online games to enjoy everything this game has to offer you. The world is rich and full of details of the amazing story in which the soul is transmitted and I enjoyed exploring every corner of it with my team. The Division is definitely an amazing game that comes with new standards of teamwork, tactics, and customization. You don't need to be an expert in multiplayer online games to enjoy everything this game has to offer you. The world is rich and full of details of the amazing story in which the soul is transmitted and I enjoyed exploring every corner of it with my team. The Division is definitely an amazing game that comes with new standards of teamwork, tactics, and customization. You don't need to be an expert in multiplayer online games to enjoy everything this game has to offer you. The world is rich and full of details of the amazing story in which the soul is transmitted and I enjoyed exploring every corner of it with my team. The Division is definitely an amazing game that comes with new standards of teamwork, tactics, and customization. You don't need to be an expert in multiplayer online games",8.0,False,IGN,"Shooter, Action, RPG",29.99,2221490.0,Neutral,negative
Tom Clancy's The Division 2,7089,"This is one of the biggest collective experiences of the year, the whole world is open to you and honestly. Let's face it, the game promises you to get started on a particular mission or take control of a particular area, you can only choose the path that suits you. The options for getting to and from the top of the game include the advances and the advances of the players in the game, the advances and the advances of the players in the game, the advances of the game, the advances of the game, the advances of the game, the advances of the game, the advances of the game, the advances of the game, the advances of the game, the advances of the game, the advances of the game, the advances of the game, the advances of the game, the advances of the game, the advances of the game, the advances of the game, the advances of the game, the advances of the game, the advances of the game, the advances of the game, the advances of the game, the advances of the game, the advances of the game, the advances of the game, the advances of the game, the advances of the game, the advances of the game, the advances of the game, the advances of the",6.0,TRUE,SaudiGamer,"Shooter, Adventure, Action, RPG",29.99,2221490.0,TRUE,original
Tom Clancy's The Division 2,7089,"This is a good game, but it's a little slow at times.",4.0,FALSE,SaudiGamer,"Shooter, Adventure, Action, RPG",29.99,2221490.0,FALSE,original
Tomb Raider IV-VI Remastered,17745,"Despite the changes to the controls and new additions and is the first installment of the series on the Playstation 2, Angel of Darkness is still a disastrous experience despite the changes to the controls and new additions and is the first installment of the series on the Playstation 2.The problem with this installment is that it is fundamentally and even at the time it was classified as the worst installment in the series.There are many technical errors such as the game itself being shut down or the screen freezing and even some of the scratches it faced such as the jumping button sometimes not responding, especially in the fifth installment.",4.0,FALSE,SaudiGamer,"Adventure, Action, Puzzle",29.99,2525380.0,FALSE,original
Tomb Raider IV-VI Remastered,17745,"The graphics and quality improvements retained the character of the original games and designs very carefully, but were updated to make them more modern, especially the character of Lara Croft, which retained its cubic shape but has more detail and higher quality than before, and this applies to all games from the environment and characters in the game. The Last Revelation is considered one of the best parts of the old series and has improved with the changes in gameplay and control.",6.0,TRUE,SaudiGamer,"Adventure, Action, Puzzle",29.99,2525380.0,TRUE,original
Tony Hawk's Pro Skater 1 + 2,9440,It's a good game. It's a good game. It's a good game. It's a good game. It's a good game. It's a good game. It's a good game. It's a good game. It's a good game. It's a good game. It's a good game. It's a good game. It's a good game. It's a good game. It's a good game. It's a good game. It's a good game. It's a good game. It's a good game. It's a good game. It's a good game. It's a good game. It's a good game. It's a good game. It's a good game. It's a good game. It's a good game. It's a good game. It's a good game. It's a good game. It's a good game. It's a good game.,6.0,TRUE,SaudiGamer,"Arcade, Sports",39.99,2395210.0,TRUE,original
Torment: Tides of Numenera,3728,"I'm a fan of Planescape: Torment, but I'm not a fan of Planescape: Torment. I'm a fan of Planescape: Torment, but I'm not a fan of Planescape: Torment. I'm a fan of Planescape: Torment, but I'm not a fan of Planescape: Torment. I'm a fan of Planescape: Torment, but I'm not a fan of Planescape: Torment. I'm a fan of Planescape: Torment, but I'm not a fan of Planescape: Torment. I'm a fan of Planescape: Torment, but I'm not a fan of Planescape: Torment. I'm a fan of Planescape: Torment, but I'm not a fan of Planescape: Torment. I'm a fan of Planescape: Torment, but I'm not a fan of Planescape: Torment. I'm a fan of Planescape: Torment, but I",7.0,True,IGN,"Indie, Strategy, Adventure, RPG",34.99,272270.0,Neutral,positive
Torment: Tides of Numenera,3728,"It's a good game, but it's not a good game. It's a bad game. It's a bad game. It's a bad game. It's a bad game. It's a bad game. It's a bad game. It's a bad game. It's a bad game. It's a bad game. It's a bad game. It's a bad game. It's a bad game. It's a bad game. It's a bad game. It's a bad game. It's a bad game. It's a bad game. It's a bad game. It's a bad game. It's a bad game. It's a bad game. It's a bad game. It's a bad game. It's a bad game. It's a bad game. It's a bad game. It's a bad game. It's a bad game. It's a bad game. It's a bad",3.0,False,IGN,"Indie, Strategy, Adventure, RPG",34.99,272270.0,Neutral,negative
Towa and the Guardians of the Sacred Tree,18762,"The style of play is different from the rest of the game, so controlling two characters, one focused on magic and the other on direct hit at the same time, is a fun idea and reminds me of Bayonetta Origins and Astral Chain, the game's artistic direction is fantastic, it combines three-dimensional characters and backgrounds painted in the style of okieoh (the traditional Japanese art of drawing) The game looks charming and worthy of praise in every aspect of the game's music from the composer Hhi Sakimoto, known for his work on Final Fantasy games and the variety found in the music genres that were fun to hear and similar to Final Fantasy 12 to the extent that the game adapts to the many ways in which characters can be customized with you, and the way in which you can even make your own sets and scenes (such as the characters and the characters)",6.0,TRUE,SaudiGamer,Action,29.99,1910090.0,TRUE,original
Towa and the Guardians of the Sacred Tree,18762,"The wizarding character, called Kagura, is very limited in control and bored to play, which makes joint play unpleasant because it will force the second player to control the secondary character despite the existence of 8 playable characters until most of them have very similar abilities, and I didn't feel the huge difference between them.",4.0,FALSE,SaudiGamer,Action,29.99,1910090.0,FALSE,original
TrackMania Turbo,1743,It's a great game. It's a fun game. It's a fun game. It's a fun game. It's a fun game. It's a fun game. It's a fun game. It's a fun game. It's a fun game. It's a fun game. It's a fun game. It's a fun game. It's a fun game. It's a fun game. It's a fun game. It's a fun game. It's a fun game. It's a fun game. It's a fun game. It's a fun game. It's a fun game. It's a fun game. It's a fun game. It's a fun game. It's a fun game. It's a fun game. It's a fun game. It's a fun game. It's a fun game. It's a fun game. It's a fun game. It's a fun game.,10.0,True,IGN,"Racing, Massively Multiplayer",39.99,375900.0,Neutral,positive
TrackMania Turbo,1743,"It's a good game, but it's not worth the money. It's not worth the money. It's not worth the money. It's not worth the money. It's not worth the money. It's not worth the money. It's not worth the money. It's not worth the money. It's not worth the money. It's not worth the money. It's not worth the money. It's not worth the money. It's not worth the money. It's not worth the money. It's not worth the money. It's not worth the money. It's not worth the money. It's not worth the money. It's not worth the money. It's not worth the money. It's not worth the money. It's not worth the money. It's not worth the money. It's not worth the money. It's not worth the money. It's not worth the money. It's not worth the money. It's not worth the money. It's not worth the money. It's not worth the money. It's not worth the money",7.0,False,IGN,"Racing, Massively Multiplayer",39.99,375900.0,Neutral,negative
Trackmania² Lagoon,4393,"This is a great game. The graphics are great, the controls are great, and the controls are easy to understand. The controls are simple, non-realistic, but you will spend a lot of time getting to know the game, especially with some routes that punish you for making mistakes. The controls are simple, non-realistic, but you will spend a lot of time getting to know the game, especially with some routes that punish you for making mistakes. The controls are simple, non-realistic, but you will spend a lot of time getting to know the game, especially with some routes that punish you for making mistakes. The controls are simple, non-realistic, but you will spend a lot of time getting to know the game, especially with some routes that punish you for making mistakes. The controls are simple, non-realistic, but you will spend a lot of time getting to know the game, especially with some routes that punish you for making mistakes. The controls are simple, non-realistic, but you will spend a lot of time getting to know the game, especially with some routes that punish you for making mistakes. The controls are simple, non-realistic, but you will spend",6.0,TRUE,SaudiGamer,"Racing, Sports",19.99,600720.0,TRUE,original
Trackmania² Lagoon,4393,"No storylines, no new cars you get as a prize, and you only play against time and not against other cars. You will buy this version to make and play more player-designed ways than the available ones. The ManiaPlanet platform is complex and its listings are not a series specific to newcomers on it, and even if you buy this version from Steam you will have to use it.",4.0,FALSE,SaudiGamer,"Racing, Sports",19.99,600720.0,FALSE,original
Trails in the Sky 1st Chapter,19302,"The fighting system is one of the best aspects of the game, as it combines elements of the fighting systems of the RPG action games and the multiplayer system in a distinctive way, where you can fight enemies without engaging in multiplayer battles, but you won't do much damage to the stronger enemies unless you engage in turn-based combat.",6.0,TRUE,SaudiGamer,"Adventure, Action, RPG",59.99,3375780.0,TRUE,original
Trails in the Sky 1st Chapter,19302,"The voice performance of the characters, except for Olivier's character, is poor, especially in English, and I have missed some emotional moments that were almost fantastic if not inferior to the performance of some voice actors. The interface looks complex, with its design based on overlapping lists within other lists, which made me uncomfortable at first, especially when it comes to Orbment lists. The music of the game is frequent, where the same music is reused in similar situations, places and confrontations, making the sound experience as a whole oblivionable and sometimes annoying.",4.0,FALSE,SaudiGamer,"Adventure, Action, RPG",59.99,3375780.0,FALSE,original
Transference,6578,This is a very good game. It's a very good game. It's a very good game. It's a very good game. It's a very good game. It's a very good game. It's a very good game. It's a very good game. It's a very good game. It's a very good game. It's a very good game. It's a very good game. It's a very good game. It's a very good game. It's a very good game. It's a very good game. It's a very good game. It's a very good game. It's a very good game. It's a very good game. It's a very good game. It's a very good game. It's a very good game. It's a very good game. It's a very good game. It's a very good game. It's a very good game. It's a very good game. It's a,10.0,True,IGN,"Indie, Adventure",24.99,647570.0,Neutral,positive
Transference,6578,"It's a good game, but it's not worth the money. It's not worth the time. It's not worth the money. It's not worth the time. It's not worth the money. It's not worth the time. It's not worth the money. It's not worth the time. It's not worth the money. It's not worth the time. It's not worth the money. It's not worth the money. It's not worth the money. It's not worth the money. It's not worth the money. It's not worth the money. It's not worth the money. It's not worth the money. It's not worth the money. It's not worth the money. It's not worth the money. It's not worth the money. It's not worth the money. It's not worth the money. It's not worth the money. It's not worth the money. It's not worth the money. It's not worth the money. It's not worth the money. It's not worth the money. It's not worth the money",7.0,False,IGN,"Indie, Adventure",24.99,647570.0,Neutral,negative
Travis Strikes Again: No More Heroes,7117,"This is one of the most important factors in the success of the series, both in terms of the game's presentation style and in terms of movie presentations or game conversations, this feature is considered one of the most important factors that distinguish the developer of the series in general Suda51. The game's graphics are very different from the rest of the games and vary from world to world, the combination of the modern presentation of game events at certain times and other times is presented in a classic way similar to that of the 8BIT devices. This game's graphics are very different from the rest of the games and vary from world to world, the combination of the modern presentation of game events at certain times and other times is presented in a classic way similar to that of the 8BIT devices. This game's graphics are very different from the rest of the games and vary from world to world, the combination of the modern presentation of game events at certain times and other times is presented in a classic way similar to that of the 8BIT devices. This game's graphics are very different from the rest of the games and vary from world to world, the combination of the modern presentation of game events at certain times and other times is presented in a classic",6.0,TRUE,SaudiGamer,Action,39.99,961490.0,TRUE,original
Travis Strikes Again: No More Heroes,7117,"The story is very superficial and has no purpose or meaning even after you've finished the game. Almost most of the game has no voice representation and full reliance on the style of text conversations, and unfortunately most text conversations last longer than 5 minutes for story and unimportant events of the series or the protagonist.",4.0,FALSE,SaudiGamer,Action,39.99,961490.0,FALSE,original
Trek to Yomi,13107,This is a very good game. The story is very good and the swordplay is very good. The story is very good and the swordplay is very good. The story is very good and the story is very good. The story is very good and the story is very good. The story is very good and the story is very good. The story is very good and the story is very good. The story is very good and the story is very good. The story is very good and the story is very good. The story is very good and the story is very good. The story is very good and the story is very good. The story is very good and the story is very good. The story is very good and the story is very good. The story is very good and the story is very good. The story is very good and the story is very good. The story is very good and the story is very good. The story is very good and the story is very good. The story is very good and the story is very good. The story is very good and the story is very good. The story is very good and the story is very good. The story is very good and the story is very good. The story is very good and,10.0,True,IGN,"Platformer, Adventure, Action",19.99,1370050.0,Neutral,positive
Trek to Yomi,13107,"I'm not sure if it's a bad game, but it's a bad game. It's a bad game. It's a bad game. It's a bad game. It's a bad game. It's a bad game. It's a bad game. It's a bad game. It's a bad game. It's a bad game. It's a bad game. It's a bad game. It's a bad game. It's a bad game. It's a bad game. It's a bad game. It's a bad game. It's a bad game. It's a bad game. It's a bad game. It's a bad game. It's a bad game. It's a bad game. It's a bad game. It's a bad game. It's a bad game. It's a bad game. It's a bad game. It's a bad game. It's a bad game.",6.0,False,IGN,"Platformer, Adventure, Action",19.99,1370050.0,Neutral,negative
Trials of Mana,9264,"The graphics are beautiful but technically simple and there is some repetition in the design of some buildings and characters as well as the world divided into relatively small parts with a load between them if not long. The characters' movements and directing scenes are primitive as well as the new sound performance is sketchy and amounts of performance especially in English. You can make plans for your team members during the fight such as focusing on defense and using first aid, but your teammates sometimes don't shy away from strong strikes against the obvious enemy (the game places a red spot that gradually fills up to inform you of an enemy attack).",4.0,FALSE,SaudiGamer,"Action, RPG",49.99,924980.0,FALSE,original
Trials of Mana,9264,"The original game was characterized by its bright colors, flashy costumes and subtle enemies as if they were from the Kirby game, and the new graphics are artistically beautiful and succeed in maintaining the original game's touch and feel, but more modernly, and here is a reference to the remake of the previous game Secret of Mana. The game's world is one of its greatest features, especially when you get the ability to move around freely. The music is great and different from many of its characters and suits the mood of the game, and there is an improved version of the music that doesn't try to change much in addition to the original music selection.",6.0,TRUE,SaudiGamer,"Action, RPG",49.99,924980.0,TRUE,original
Trials Rising,7093,"The game suffers from some technical problems, when visual effects are achieved, the game starts to crumble slightly but noticeably. the problem is that it sometimes causes an imbalance. the upward rhythm of the game is very slow. you will play a lot of easy stages until you reach a certain level. you can play the intermediate difficulty stages, the problem is that easy stages only require the player to master the basics of control, and in which the player will be able to easily overcome all the challenges and play a lot of them until the higher difficulty stages open up to him.",4.0,FALSE,SaudiGamer,"Racing, Arcade",19.99,641080.0,FALSE,original
Trials Rising,7093,"The Trials series has always been physically distinctive, and this part is no exception. The precision of movement and interaction with the environment makes mastery of the control and completion of the stages a very enjoyable challenge, and encourages re-stage design for better numbers. There is a great diversity of stage design, both formally, where the stages change from three-dimensional to two-dimensional, or from the city street stage to the studio as if you were inside a movie. Or in terms of focusing on a particular aspect of the control, such as balancing the bike in the air, or choosing the right timing for acceleration, which takes advantage of the game control and highlights it outstandingly.",6.0,TRUE,SaudiGamer,"Racing, Arcade",19.99,641080.0,TRUE,original
Trials Rising,7093,"I don't think you should hesitate to buy this game if you are a fan of the series, there is enough content and fun here for many hours of play, with extensive and beautiful personality and bike customization options, a lack of online features and some minor problems is what keeps it away from the full brand. I don't think you should hesitate to buy this game if you are a fan of the series, there is enough content and fun here for many hours of play, with extensive and beautiful personality and bike customization options, a lack of online features and some minor problems is what keeps it away from the full brand. I don't think you should hesitate to buy this game if you are a fan of the series, there is enough content and fun here for many hours of play, with extensive and beautiful personality and bike customization options, a lack of online features and some minor problems is what keeps it away from the full brand. I don't think you should hesitate to buy this game if you are a fan of the series, there is enough content and fun here for many hours of play, with extensive and beautiful personality and bike customization options, a lack of online features and some minor problems is what",9.0,True,IGN,"Racing, Arcade",19.99,641080.0,Neutral,positive
Trials Rising,7093,"I don't think you should hesitate to buy this game if you are a fan of the series, there is enough content and fun here for many hours of play, with extensive and beautiful personality and bike customization options, a lack of online features and some minor problems is what keeps it away from the full brand. I don't think you should hesitate to buy this game if you are a fan of the series, there is enough content and fun here for many hours of play, with extensive and beautiful personality and bike customization options, a lack of online features and some minor problems is what keeps it away from the full brand. I don't think you should hesitate to buy this game if you are a fan of the series, there is enough content and fun here for many hours of play, with extensive and beautiful personality and bike customization options, a lack of online features and some minor problems is what keeps it away from the full brand. I don't think you should hesitate to buy this game if you are a fan of the series, there is enough content and fun here for many hours of play, with extensive and beautiful personality and bike customization options, a lack of online features and some minor problems is what",5.0,False,IGN,"Racing, Arcade",19.99,641080.0,Neutral,negative
Triangle Strategy,12840,"The game is so heavily packed with dialogue that it often seemed excessive and unnecessary, and the voice acting of some characters is poor.",4.0,FALSE,SaudiGamer,"Strategy, Adventure, RPG, Simulation",59.99,1850510.0,FALSE,original
Triangle Strategy,12840,"The story has a similar political nature to Final Fantasy Tactics, which is full of twists and surprises, and the decisions you make through conversations greatly affect the outcome of many battles, adding a powerful element to the replay element. Although there are so many huge characters in the game that they are all beloved and have their own part in the story, the fighting system is simple for the game and easy to understand, but the complexity exists for those who want to delve deeper into the game's fighting system and its many characters, each of which is characterized in a different way from the other and finds the best fighting system in any tactical game right now.",6.0,TRUE,SaudiGamer,"Strategy, Adventure, RPG, Simulation",59.99,1850510.0,TRUE,original
Tribes of Midgard,11725,"This is one of the best survival games I've ever played. It's easy to learn, and it's fun to play. It's a survival game, and it's a survival game. It's a survival game, and it's a survival game. It's a survival game. It's a survival game. It's a survival game. It's a survival game. It's a survival game. It's a survival game. It's a survival game. It's a survival game. It's a survival game. It's a survival game. It's a survival game. It's a survival game. It's a survival game. It's a survival game. It's a survival game. It's a survival game. It's a survival game. It's a survival game. It's a survival game. It's a survival game. It's a survival game. It's a survival game. It's a survival game. It's a survival game. It",9.0,True,IGN,"Indie, Adventure, Action",19.99,858820.0,Neutral,positive
Tribes of Midgard,11725,"It's a good game, but it's not a good game. It's not a good game. It's not a good game. It's not a good game. It's not a good game. It's not a good game. It's not a good game. It's not a good game. It's not a good game. It's not a good game. It's not a good game. It's not a good game. It's not a good game. It's not a good game. It's not a good game. It's not a good game. It's not a good game. It's not a good game. It's not a good game. It's not a good game. It's not a good game. It's not a good game. It's not a good game. It's not a good game. It's not a good game. It's not a good game. It's not a good game. It's not",5.0,False,IGN,"Indie, Adventure, Action",19.99,858820.0,Neutral,negative
Trine 4: The Nightmare Prince,7391,"The game generally did not offer a significant or noticeable change from the other parts, you will feel as if you are playing one of the previous parts but better drawings and elsewhere. During the progression of the stages you will repeatedly see some monsters to fight, the fights were too boring, repetitive and there is not much innovation.",4.0,FALSE,SaudiGamer,"Platformer, Adventure, Action, Puzzle",29.99,690640.0,FALSE,original
Trine 4: The Nightmare Prince,7391,"This game is one of the most beautiful games I have ever played. The game world is beautiful and full of beautifully harmonious colors, the game world is beautiful and full of beautifully harmonious colors, the game world is beautiful and full of beautifully harmonious colors, the game world is beautiful and full of beautifully harmonious colors, the game world is beautiful and full of beautifully harmonious colors, the game world is beautiful and full of beautifully harmonious colors, the game world is beautiful and full of beautifully harmonious colors, the game world is beautiful and full of beautifully harmonious colors, the game world is beautiful and full of beautifully harmonious colors, the game world is beautiful and full of beautifully harmonious colors, the game world is beautiful and full of beautifully harmonious colors, the game world is beautiful and full of beautifully harmonious colors, the game world is beautiful and full of beautifully harmonious colors, the game world is beautiful and full of beautifully harmonious colors, the game world is beautiful and full of beautifully harmonious colors, the game world is beautiful and full of beautifully harmonious colors, the game world is beautiful and full of beautifully harmonious colors, the game world is beautiful and full of beautifully harmonious colors, the game world is beautiful and full of beautifully harmonious colors, the game world is beautiful and full of beautifully harmonious colors, the game",6.0,TRUE,SaudiGamer,"Platformer, Adventure, Action, Puzzle",29.99,690640.0,TRUE,original
Trover Saves the Universe,7812,"This is one of the funniest games I've ever played, from the very first moments of the game the game will make you laugh, both with its humorous dialogue and Trover's constant personality commentary, which makes fun of the developer's choices, or your bad gameplay if you lose repeatedly, or the enemies' comments while you're fighting and even the names of the game's achievements are very funny. The comedy is clever, keeps the player entertained throughout the game.",6.0,TRUE,SaudiGamer,"Indie, Adventure, Action",29.99,1051200.0,TRUE,original
Trover Saves the Universe,7812,"This game is a bit short and does not offer much incentive to bring it back after completion, so there may be free additional content coming soon, but even then you won't find much to do after the end of the story.",4.0,FALSE,SaudiGamer,"Indie, Adventure, Action",29.99,1051200.0,FALSE,original
Twin Mirror,10603,"The story is strong with its story and characters, but the story loses some of its depth and surprises afterwards, and although some facial expressions are uncoordinated and some conversations are not sophisticated, this greatly reduces enthusiasm. The story generally looks as if it was longer in more detail and then shortened for one reason or another. Interacting with the world and Maui Reik is kind of where you need to put what you want to interact with in the middle of the screen to show the interaction buttons, but because some things show their name without the ability to interact, the subject takes too long.",4.0,FALSE,SaudiGamer,Adventure,29.99,1552810.0,FALSE,original
Twin Mirror,10603,"The game is a successful combination of several previous games from the developer, there are choices in conversations and others that affect the story and your relationship with others and some events and there is a collection of evidence and the idea of Mind Palace, in which you try to find out what happened by choosing the events in the right order and then watching them happen and give the game a variety and characterization to it. Especially with simple moments of action inside your mind. The story is not about saving the world from the danger of a conspiracy investigator or a conspiracy investigator on a massive scale, but rather it is a simple story about your past involving a failed romantic relationship and your hometown due to a press reporting of your friend's death, and your friend's death, according to the mysterious circumstances and rules of the game.",6.0,TRUE,SaudiGamer,Adventure,29.99,1552810.0,TRUE,original
