game_name,app_id,review_text,user_score,voted_up,source
The Crew Motorfest,15493,المبالغة في طول بعض السباقات، لعبة أركيد يميزها السرعة و التنقل بسلاسة بين سباق وآخر ولكن وجود بعض السباقات الطويلة قد يصيبك بالملل وحتى لو غيرت صعوبة اللعبة لكي يظل السباق حماسي طوال الوقت ستجد أنه ما يقارب نصفه مجرد تمطيط. في الحقيقة لدي مشاعر متضاربة حول القصة، فهي بالنهاية لعبة سباقات وقد لا توجد أي أهمية في تطوير قصة محكمة وحوارات جذابة ومشاهد سينمائية تربطك بها لهذا لا تتوقع الكثير منها من هذه النهاية. حيث تعتمد &#8220;القصة&#8221; على كل سلسلة سباقات أو playlist تحكي بشكل مبسط جداً حول السلسلة والمكان فقط. قد يكون أهم ما يميز The Crew هو التنوع بين المركبات ولكنه شبه جانبي في هذا الجزء، لن تتمكن من لعب مهام بالقارب والطائرة حتى وقت لاحق في اللعبة بعد أن تنهي بعض السلسلات الأساسية وقليلة جداً هي المهام التي تمكنك من اللعب بهم حتى بعد التقدم باللعبة. مهام الطائرات محبطة لا تشعر فيها بأي سرعة وإثارة حيث تعتمد نوعاً ما فقط على محاذاة الزوايا، قد يتم اضافة مهام أكثر حماس لها لاحقاً ولكنها هذه هي المتوفرة حالياً. عدد من التحديات لا يظهر لك الا بعد انهاء سلسلة السباقات فتضطر لإكمالها إعادة اللعب Revist مرة اخرى عوضاً عن استكشاف السلاسل والمهام الأخرى. بالعادة كل لعبة سباقات توجد لديك سيارة مفضلة تستمع بتطويرها والتعديل عليها وهي الأساسية لك تقريباً والخيار الأول، وبالرغم من وجود خيارات متعددة للسيارات والمركبات وخيارات متنوعة في تطويرها وتعديلها إلا أنه من النادر اللجوء إليها حيث تلزمك المهام باختيار سيارة محددة من اللعبة نفسها وستجد نفسك تتجنب تطوير السيارات او حتى اقتناء وشراء سيارات جديدة إلا عند الحاجة للعب مهمة ما.,4,False,SaudiGamer
Cyberpunk 2077: Phantom Liberty,15196,التوسعة تتشارك مع اللعبة في تقديمها عالم وشخصيات ولعب مبني على عالم Cyberpunk 2077 الأصلي، فهناك عدة أساليب لعب مختلفة ومسارات متنوعة في القصة وبعض الجوانب التي كانت مهملة أو سطحية وقت الاصدار أصبحت ذات قيمة أكبر مع تحسينات تحديث 2.0 التوسعة تضيف منطقة Dog Town المنعزلة عن باقي المدينة وهي ليست بتلك الكبيرة لكنها تحوي مهام لاتنتهي عبارة عن اغتنام صناديق مؤنة قبل أن يحصل عليها الأعداء أو سرقة سيارات وتوصيلها لهدفها، وفكرة هذه المهام هو تقديم سيل لا ينتهي من الفرص لتقوية شخصيتك وسمعتها. كذلك تضيف شجرة مهارات جديدة بإسم Relic وسيارات مجهزة بصواريخ. القصة شيقة ولا تقل عن جودة القصة الأصلية في مشاهدها ولحظاتها وتقاطع خياراتها. دور كيانو طفيف في الإضافة لكن بالمقابل تعمل مع Solomon Reed والذي يتقمص دوره الممثل البريطاني إدريس البا بشكل جيد. عالم اللعبة مميز ومتنوع وأكثر حياة من قبل والخيارات المختلفة تضيف لمسة شخصية خاصة.,6,True,SaudiGamer
Cyberpunk 2077: Phantom Liberty,15196,لازال الذكاء الاصطناعي متدنٍ ولازالت بعض الحوارات ركيكة. كذلك هناك بعض الأخطاء التقنية وإن لم تكن بسوء تلك وقت الإطلاق.,4,False,SaudiGamer
Eternights,15479,عالم اللعبة المريب والمليء بالأحداث المخيفة والمشوقة وكأنها رحلة استكشاف بيت مهجور أنت وأصدقائك لا تعلمون ما يوجد بداخله. فهي لا تخلو عن عناصر المفاجئة نهائياً. عنصر تكوين العلاقات هو جوهر اللعبة ويؤثر بشكل كبير على مجريات اللعبة وخصوصا النهايات، والذي أعجبني أكثر في هذا الجانب هو الكيمياء بين الشخصيات هو ما جعل العلاقات جميعها طبيعية وليست عنصر رومنسية فقط يزيد وينقص حسب اختيارك للحوارات. بعض المزحات مضحكة وأظهرت الحس الفكاهي الموجود لدى الكاتب، في البداية ظننت أن شخصية Chani مزعجة ولكن مع الوقت أصبح شخصية فكاهية صنعت توازن ممتاز بين بيئة اللعبة الكئيبة والجانب الفكاهي الموجود فيها. قتال (الزعماء) ممتع وكل منهم يختلف عن الآخر في طريقة مواجهتهم، فبعضهم يحتاج بأن أكسر درعة وتكون مندفع في المواجهة والبعض تحتاج أن تفكر وتقرأ تحركاته للصد وتفادي الضربات وكأنك تلعب لعبة Souls لأن كل ضربة محسوبة، فالتنوع بين الهجوم والدفاع حسب الزعيم كان ممتاز.,6,True,SaudiGamer
Eternights,15479,تحكم وتحريك الشخصيات سيء للغاية سواء اثناء اللعب أو اللقطات السينمائية لدرجة مثيرة للضحك، والمؤسف أن الكثير من اللقطات المهمة أو المحزنة أصبحت مضحكة بسبب التحريك الغريب. رسومات اللعبة ليست مقبولة بأي معيار سواء كانت لعبة من أستوديو مستقل أم لا، فتصميم الشخصيات جيد ولكن طريقة الرسوم وجودتها لم تظهر التصاميم الموجودة بشكل جيد سواء كان من الإضاءة التي تحجب رؤيتك أم التوجه الفني الأقل من عادي. نظام القتال ممتع فقط في الساعات الأولى ولكنه يصبح ممل من وسط إلى نهاية اللعبة بسبب عدم وجود أي عناصر تطوير تذكر والتي تعتبر عنصر أساسي يجب حضوره بشكل أكبر في أي لعبة أر بي جي. توجد كرَشّات في نسخة البلايستيشن 5 بشكل مزعج، ولكن تم التواصل مع المطور وذكر أنع سيتم حل المشكلة في أقرب وقت ممكن.,4,False,SaudiGamer
Super Bomberman R 2,15487,المقاطع السينمائية ظريفة فهي تشبه رسوم وتحريك الكوميك والحوارات كانت مضحكة في كثير من الأحيان وتأدية الأصوات الكرتونية أعادت لي ذكريات أفلام كرتون وأنميات التسعينات الكوميدية. تعدد الشخصيات المقتبسة من ألعاب كونامي الأخرى مثل Simon Belmont و Alucard و Solid Snake بشكل مناسب لتصميم اللعبة الكرتوني والظريف، فكل منهم له ميزاته ودوره الخاص مثل بعضهم يتميز بالسرعة والآخر يتميز بالهجوم. تعدد الأطوار الجديدة مع وجود الطور الكلاسيكي والذي تم الحفاظ عليه بشكل جيد، فهو مثل ما يتوقعه معجبين السلسلة بسيط وممتع ولكن توجد أطوار مثل طور الـ Castle وهو عبارة عن طور يوجد فيه مهاجم Attacker للهجوم على القصر ومالك القصر ولابد من حماية قصرك من هجوم الأعداء وهو أكثر تعقيداً ومتعة برأيي وخصوصا عند اللعب عبر الشبكة. فكرة صنع مرحلتك الخاصة ورفعها عبر الشبكة لينزلها اللاعبين الآخرين ممتعة وفكرتها مشابهة للعبة Mario Maker وأرى أن هذا الطور هو الطور الذي سيجذب الكثير من المعجبين.,6,True,SaudiGamer
Super Bomberman R 2,15487,طور القصة رغم قصر عمره إلى أنه مليء بالأهداف المملة وخصوصا العالم الأول والذي يتطلب منك جمع 100 من مخلوقات الـ Ellon المبعثرة حول العالم، قد تجد بعض الصعاب والتحديات في طريقك مثل بعض الألغاز أو الهجوم على قواعد الأعداء لإنقاذ بعض من المخلوقات الصغيرة ولكنها مكررة بطبيعتها ولم تضيف للتنوع أو المتعة شيء. رسومات اللعبة أقل من عادية ولا يوجد بها توجه فني يميزها عن بعض الألعاب بنفس نظام الرسومات فهو بسيط جداً وغير ملهم. نظام فتح الشخصيات ممل لأبعد درجة. تحتاج عملة لشرائهم والشخصية الواحدة تكلفك 3000 (وأحياناً) أقل من هذه العملة. والحصول على هذا العدد منها يتطلب وقتاً طويلاً وعدد مباريات كثير، فهو نظام موجه للاعبين Bomberman الهاردكوريين والذين سيقضون أسابيع وشهور بلعب اللعبة.,4,False,SaudiGamer
Lies of P,15437,عالم اللعبة مصمم بطريقة غامضة، مليء بالقصص الجانبية والأوراق المرمية والأشخاص المختبئين في بيوتهم وبحاجة لمساعدة بطريقة تساهم في زيادة عنصر الغموض المثير للاهتمام. حتى بطلنا والشخصيات المحيطة فيه، فيهم نسبة غموض كبيرة تثير فضولك لمعرفة المزيد عن هذا العالم وقصته. مدينة Krat رائعة! النمط الفني بتصميمها مبهر ومليئة بالأماكن الجميلة بصريًا. جودة الإنتاج الفني باللعبة عمومًا رائعة. أسلوب لعب متنوع، فلديك الضربات الرئيسية وهي أساس اللعب والطريقة التي تعتمد عليها اللعبة بشكل كبير. ولديك اليد اليسرى الحديدية والتي يمكنك تخصيصها بضربة خاصة لها عداد معين. وهناك أيضًا الفنون القتالية وهي ضربات قوية تستطيع استخدامها عندما تشحن العداد الأزرق. كل هذه الأمور مدعومة بتنوع جيد في الأسلحة، حيث يمكنك تصنيع الأسلحة بالطريقة التي تريد وبأسلوب مميز. مع كمية جيدة من الأمور القابلة للرمي أو الأمور التي تدعم بها أسلحتك. تنوع كبير بالأعداء بصغيرهم وكبيرهم. هناك عدد ضخم مبهر من الأعداء الصغار بحركاتهم المتنوعة، والكثير من الزعماء الصغار (mini-bosses) الرائعين. إضافات كثيرة تساعد على تجربة لعب أفضل وأقل إحباطًا. فمثلًا عندما تخسر من زعيم معين، لن تخسر الـErgo الخاص بك داخل ساحة الزعيم، بل ستجدها خارج ساحته في حال أردت الخروج وعدم مواجهته بعد الخسارة، وبنفس الوقت المحافظة على نقاطك من أجل تطوير شخصيتك. أيضًا، عندما تنتهي زجاجات استعادة الصحة، بإمكانك استرجاع واحدة منهم من خلال هزيمة الأعداء. وفي حال كان الزعيم صعب جدًا، يمكنك استدعاء لاعب من الذكاء الاصطناعي. اللاعب ليس جيد بما فيه الكفاية، لكنه يؤدي غرض التشويش على الزعيم ليساعدك في هزيمته. قتالات زعماء رائعة! جميع الزعماء الأساسيين لهم أفكار مميزة ومصممين بأسلوب فريد. لا يوجد زعيم مكسور أو قوي بشكل مبالغ فيه، بل جميعهم متقنين بتصميمهم ويقدموا تجربة ملحمية في مواجهتهم. تصميم المراحل جيد. فهو مقتبس كثيرًا من أسلوب ألعاب الـSouls مع العديد من الاختصارات التي تجعل دخولك الأول للمرحلة صعب، لكن عودتك لها أسهل وأسلس. صعوبة متّزنة عمومًا. تسير على نهج ألعاب الـSouls من ناحية أنها تحثك على أن تكون حذرًا طوال الوقت، بكل خطوة تخطيها وبكل مواجهة تخوضها، متى تنسحب؟ ومتى تواجه؟ وكلما زاد حذرك، قلت نسبة خسارتك&#8230; والعكس صحيح. عناصر تطوير متعددة. فلديك قائمة الخصائص التي تسمح لك برفع مستوى شخصيتك، ولديك شجرة P-organs المبتكرة والتي تطوّر شخصيتك بطريقة فريدة، ولديك أسلوب التطوير التقليدي الخاص بدمج الأسلحة ورفع مستواها وزيادة قوتها.,6,True,SaudiGamer
Lies of P,15437,أسلوب القتال عمومًا يفتقر للسلاسة. فمثلًا التصدي المثالي صعب الإتقان، وهناك العديد من الأعداء الذين يعتمدون بشكل رئيسي على إتقان التصدي المثالي مما يجعل مواجهتهم مستفزة. لا يمكنك جعل الأعداء يترنحون إلا من خلال وصولهم لمرحلة معينة (ولا تستطيع معرفة متى يصلوا لها) وعندما يصلوا لها لا يسقطوا مباشرة بل يكون لديك وقت محدود جدًا حتى تضربهم ضربة ثقيلة لجعلهم يترنّحوا، والضربة الثقيلة تأخذ وقت جدًا طويل للتنفيذ مما يعطي العدو فرصة كافية للهرب. لا يوجد الكثير من خيارات الـRPG. وحتى الكذب (الذي سوقوا اللعبة عليه) لا يؤثر بقراراتك كثيرًا. مساحة/منطقة وصول الأعداء أكبر من اللازم. فبهذه النوعية من الألعاب المفترض أن تكون منطقة الأعداء محدودة لتعطي اللاعب فرصة الهرب منهم. في Lies of P &#8211; الأعداء سريعون ويلاحقونك بشكل مستمر ويصعُب الهروب منهم بسبب منطقة حركتهم المفتوحة. ما عدا المنطقة الرئيسية Krat (والتي تدور فيها معظم أحداث اللعبة)، بقية المناطق تصميمها الفني ضعيف عمومًا ومستوى الرسومات فيها أقل. قلة المحتوى الجانبي. وهي ليست مشكلة بحد ذاتها لأن اللعبة أصلًا طويلة، لكن عندما تصل لمرحلة يصبح مستواك أقل من مستواها، ستجد أن عليك العودة كثيرًا للخلف لتجميع النقاط (التفريم) وتكرار مواجهة نفس الأعداء السابقين بدلًا من وجود محتوى جانبي يساعدك على قتل الملل. ضربات وهجمات الكثير من الأعداء غير موزونة، وتوزيع الأعداء بالكثير من المراحل غير منطقي.,4,False,SaudiGamer
Sea of Stars,15003,"قصة اللعبة رغم أن بدايتها بطيئة ولكنها سهلة المتابعة إلى أنها مشوقة من وسطها إلى نهايتها، فهي تحكي قصة البطلين Valere و Zale من بداية تدريبهم في صغرهم إلى نهاية مغامرتهم المليئة بالتجول حول العالم والشخصيات والمناطق المتنوعة و الرائعة والتي تلعب دور هام في محور القصة وأحداثها، وذكرتني كثيراً بزمن الأر بي جي الجميل عندما كانت كل لعبة عبارة عن مغامرات متنوعة البيئات والشخصيات ولكن لا تتوقع العمق من القصة، فهي سطحية نوع ما وتحاكي أغلب قصص الألعاب خلال نهاية التسعينات وبداية الألفينيات. نظام القتال المبتكر ويعتبر أفضل طريقة لتوظيف المهارات في نظام العاب تعقب الأدوار، فبعض المهارات أو صد ضربات العدو يتطلب منك ضغط زر الاكس بتوقيت صحيح ومتقن كما يمكنك تطبيق ال combos وهي مهارات مشتركة بين الشخصيات إما لإلحاق ضرر أكبر للعدو أو دعم المجموعة بزيادة قوة ضرباتهم أو علاجهم ووجود خاصية ال boost الموجودة في ألعاب Octopath Traveler زادت من متعة وحماس نظام القتال. فهو ليس عبارة عن ضغط قوائم فقط بل أيضاً تفاعلي مع المهارات والضربات. رسومات البكسل فائقة الجودة، فتم إظهار جمال العالم ليس فقط بجودة البكسل بل أيضاً لاستخدامهم الصحيح للإضاءة مما جعل كل منطقة وكأنها تحفة فنية خيالية موسيقى اللعبة تعيشك اجواء الألعاب الكلاسيكية بطابع جديد، فعند سماعك للأصوات ال synthwave فستشعر وكأنك تلعب أساطير ألعاب الأر بي جي في التسعينات وخصوصاً عند سماعي لموسيقى معينه تم تلحينها من قبل ملحن Chrono Cross, Yasunori Mitsuda. اللعبة مليئة بالأسرار والاستكشاف فستجد الكثير من الكنوز أو الكهوف المخفية في الخريطة والتي تكافئ استكشافك لكل زاوية من العالم وغالبا من الصناديق المخفية تكون لها معنى جيد لاستكشافها فإما أن تكون سلاح أو قطعة يمكنك بيعها بثمنٍ باهظ. ألغاز اللعبة في الكهوف تحديداً ممتعة فهي تستخدم قدرات الشخصية مثل الحبل أو سحر الهواء بطريقة ذكية ولا تعترض طريق اللاعب بأن يكون حلها طويل أو معقد، فهي ألغاز بسيطة وتحتاج لبعض من التفكير.",6,True,SaudiGamer
Sea of Stars,15003,نظام القتال مكرر في أول ساعات اللعبة. أول 15 ساعة أي نصف اللعبة تقريباً تميل للسهولة رغم عدم تفعيلي لبعض الريليكات التي تجعلني أقوى، فلم أستعمل سوا مهارتين تقريبا أو ثلاث لقتل أغلب الزعماء ومن النادر من أنني احتجت أن أزيد من نقاط دم الشخصيات. يوجد تمطيط في أحداث اللعبة، فزيادة عدد الأحداث الغير ضرورية والذي زاد من عمر اللعبة بشكل مبالغ به يصبح ملحوظ بشكل كبير وخصوصا في آخر ساعات اللعبة ولكن الشخصيات الممتعة ونظام القتال الفعال أنقذ الموقف بعض شيء ولكن كنت سأفضل لو تم إنهاء اللعبة خلال 20 ساعة فالتمطيط لم يخدمها أبداً.,4,False,SaudiGamer
Starfield,14907,بناء عالم اللعبة كان جيدًا، وكان هنالك دائمًا محاولات لاستعراض تاريخ الصراعات بين جميع الأطراف والجماعات خصوصًا في المهمات الجانبية. قدمت اللعبة جانب New Game Plus بأسلوب مختلف وفكرته على الورق بشكل أساسي ممتازة لكن يقابلها للأسف بعض الملاحظات على القصة التي سنذكرها في جانب العيوب. خطوط المهمات الجانبية للجماعات خصوصا الـ Crimson Fleet كان مستواها بين الجيد والممتاز واستطاعت اللعبة من خلالها أن تقدم أحداث وشخصيات وتصاميم مهام أفضل بكثير من القصة الرئيسية. التصويب في اللعبة كان ممتع جدًا ومصقول و اللعبة قدمت ترسانة كبيرة من الأسلحة بأفكار متنوعة. قيادة وتعديل السفينة الفضائية وإدارتها كان ممتعًا وكل إضافة للسفينة تقدم فارقًا ملحوظًا في أدائها خصوصًا في المواجهات، بالإضافة لكون التحكم جيدٌ جدًا. على رغم من ضريبة البداية المرتفعة إلا أن بناء المستعمرات كان له متعته الخاصة مع ربط المستعمرات ببعضها البعض من خلال سلاسل إمداد للموارد. الصوتيات بشكل عام في اللعبة ممتازة.,6,True,SaudiGamer
Starfield,14907,"قصة اللعبة الرئيسية كانت ضعيفة و خصوصًا من ناحية الشخصيات ولم تقدم هدفًا خاصًا ببطل اللعبة بنفس قوة ما قدم في ألعاب Bethesda الماضية. بعد اكثر من 120 ساعة لعب، كانت وما زالت تجربة اللعبة اللعبة تفتقر وبشدة لاستكشاف حقيقي! فهي معتمدة اعتمادًا كليًا على إنتاج المناطق عشوائيًا، وحتى على جانب المناطق المصممة باليد اللعبة لا تعطي اللاعب فرصة لاستكشاف المدن و المناطق مثل New Atlantis أو Cydoina أو Akila أو Neon. فبمجرد دخوله لتلك المناطق تغرقه بالمهمات والنشاطات الجانبية بدون أي تفاعل مع الأشخاص المحيطين بك و يتحول التجول في تلك المناطق لتنقل من نقطة لأخرى لإنهاء المهمات. حتى التنقل بين الكواكب أو الأقمار في المدارات القريبة منك لا يتم بشكل سلس فنجد أن Starfield تعتمد على التنقل السريع بينهم. طبيعة الأنتاج العشوائي للكواكب متواضعة جدًا على أقصى تقدير، وحتى تلك المناطق عانت بشكل واضح من التكرار سواءً لبعض المعسكرات أو المعامل أو الكهوف التي تكررت بين أكثر من كوكب في مجموعات شمسية مختلفة بنفس التصاميم الخارجية أو الداخلية وتوزيع الأعداء من حولها، ووجود مسافات شاسعة بين كل منطقة والأخرى بدون أدوات او مركبات للتنقل بشكل أسرع. فتلك المناطق غرضها الوحيد بناء مستعمرات للحصول على الموارد. نظام المهارات وآلية فتحه في Starfield كان مزعجًا لأنك لا تتمكن من فتح مهارات وقدرات جديدة تضيف شيئًا مختلفًا على أسلوب اللعب إلا بعد قضاء وقت طويل في فتح الأساسيات، ويؤثر هذا النظام على عملية تطوير السفن والأسلحة بشكل واضح. اللعبة بها حالة عالية جدًا من وهم الاختيار، سواء في القصة التي تسير بشكل خطي جدًا أو القرارات التي يتخذها اللاعب في المهمات الجانبية خصوصًا مهمات الجماعات والتي ليس لها أي تأثير واضح على عالم Starfield وبالعكس، قد تتنافر مع بعضها البعض فتجد نفسك عضو في جماعتين يوجد بينهما عداوة أو قمت بخيانة طرف أول على حساب طرف ثاني ولا زلت متعاونًا مع الطرف الأول! كما أن الخلفيات (Backgrounds) و السمات (Traits) الخاصة التي تقوم باختيارها عند تصميم الشخصية حضورها ضعيف، حتى بعض القدرات الحوارية التي توهم اللاعب بأنها تعطي أساليب مختلفة لإنهاء المهمات، هي في معظم الوقت تؤدي إلى نفس النتائج. الذكاء الاصطناعي في اللعبة سيء مع تركيز كبير على أعداء بشريين بتنوع ضئيل. أداء Starfield غير مقبول بالمرة على نسخة  <a href=""https://saudigamer.com/tag/PC"">PC</a> خصوصًا مع استخدام بطاقات Nvidia الرسومية، الأداء في غالبية الوقت دو الـ60 إطارًا مع وجود تقطيعات ملحوظة من حين لآخر.",4,False,SaudiGamer
Fort Solis,15387,الرسوم جميلة خاصة الإضاءة وتنافس أفضل الألعاب مع تجسيد جيد لقاعدة مهجورة لكن كانت تعج بالحياة إلى وقت قريب. كذلك الأصوات مناسبة والأداء الصوتي جيد جدًا. اللعبة متفانية في جعل اللاعب ينغمس بالعالم فالايميلات والفيديوات تقرأها أو تشاهدها على شاشة كمبيوتر في عالم اللعبة أو على الشاشة التي على معصمك، والخريطة أيضًا على شاشة على معصمك وتتأثر بالإضاءة من حولك وهي خريطة لا تدل على الهدف بشكل مباشر بل فقط بشكل مجرد وتقريبي ستحتاج أن تحفظ المكان مع اللعب. كذلك لا تستطيع الركض إلا في حالات خاصة وكمشهد سينمائي. مثل ألعاب مشابهة معظم القصة وبناء العالم عن طريق ايميلات وتسجيلات صوتية وملصقات وغيرها. القصة ذات طابع واقعي أكثر (بدون فضائيين أو زومبيات) وشخصي أكثر (الطموح غير المحدود، الارتياب، الفساد، الخ) مع مجال للتساؤل والتأويل.,6,True,SaudiGamer
Fort Solis,15387,الأداء ليس ثابتًا دائمًا وإن لم يؤثر كثيرًا على التجربة. اللحظات التي تحتاج فيها ضغط زر معين بسرعة QTE غير واضحة وإن كان تأثيرها شكلي في غالب الحالات.,4,False,SaudiGamer
Baldur's Gate 3,9136,"قصة ممتعة جدًا، تظهر في البداية بكونها قصة خيال عادية في البداية ولكن تتطور أحداثها بالكثير من التعقيدات والمفاجآت التي تستغل الخيال الخاص بعالم Dungeon and Dragons بشكل مميز، مع طبقات عديدة ومترابطة من قصص شخصيات جانبية وأعداء رئيسيين قدموا وكُتبت حوارتهم بشكل رائع وممتاز. شبكة الاختيارات وعواقبها في لعبة Baldur&#8217;s Gate 3 كانت متشعبة جدًا بشكل يندُر رؤيته في كثير من الألعاب. من الصعب وصف ما قدمته اللعبة بأنه تفرع أشبه بفروع الشجرة، لأنه يُشبه أكثر شبكات العنكبوت فوق بعضها البعض. توسع ضخم و خيارات عديدة لتصميم وبناء الشخصيات في Baldur’s Gate 3 سواء على الجانب الشكلي أو أسلوب اللعبة، بما يشمل العديد من الأعراق وما تحتها من أعراق فرعية و Classes وسمات شخصية وخلفيات منوعة، كل ذلك له تواجد مع كثير من الاختيارات في الحوارات و التفاعل مع المراحل و البيئة وردود فعل متنوعة على ما قمت بأختياره. وكل هذا يضمن وسائل عديدة لإنهاء المهمات ودخول المراحل والمرور منها و التعامل مع العقبات المختلفة. أسلوب اللعبة في استعراض قواعد لعبة ورقية مثل Dungeon and Dragons و إظهار المتغيرات العشوائية في مثلها من ألعاب الـ RPG من خلال فكرة رمي نرد الـD20. الجانب القتالي قدم ما يعتبر من أمتع انظمة تعاقب الأدوار في ألعاب الـ RPG الغربية بسبب ضمان أساليب مختلفة من تقمص الأدوار و الإبداع في استخدام القدرات أو بناء شخصيات قوية بأساليب عديدة مثلا دمج الكلاسات بأسلوب الـ Multiclassing. مساحات الارتجال في Baldur&#8217;s Gate 3 تعطي اللاعب فرصة لابتكار حلول لبعض المشاكل والعقبات في المهمات وإنهائها بأساليب إبداعية. تصاميم المراحل في اللعبة ممتازة وليست مجرد مراحل غرضها الدخول بشكل متتالٍ في مواجهات مختلفة تلو الأخري، وإنما هي مراحل تعطي مساحة لظهور ما ذكرناه من عناصر الـ RPG وبناء الشخصيات وارتجال وحرية اللاعب. الاستكشاف بشكل عام في Baldur&#8217;s Gate 3 ذو قيمة عالية خصوصًا أنه يتم من خلال مناطق مفتوحة صغيرة Hub Areas خاصة بكل فصل، وتحتوى كل منطقة على كثافة عالية في التفاصيل وأماكن سرية بجوائز من دروع وأسلحة ومواقف مميزة و أحيانا مهمات جانبية ممتازة. المهمات الأساسية في اللعبة قدمت العديد من المواقف الملحمية وقتالات الزعماء ذات الحس الاستراتيجي و المواقف المميزة من حل ألغاز. المهمات الجانبية أو التي يمكن وصفها بالمهمات الأساسية القابلة للتفويت، كانت ذات محتوى ضخم ورائع، بتأثيرات عديدة ومتشعبة ومعقدة لأحداث القصة خصوصًا مع مهمات الرفقاء. إنتاجية اللعبة ممتازة&#8211; سواءً من الناحية التقنية أو الناحية الفنية، والتي كانت جميلة للغاية في البيئات والمناطق وبتنوع كبير وقدمت أسلوبًا سينمائيًا للحوارات تعودنا عليه في ألعاب <a href=""https://www.saudigamer.com/tag/Bioware/"">Bioware</a> ونجده هنا مقدمًا بتحريك جيد جدًا للشخصيات في تعابير وجوهم و لغة جسدهم. قد يكون المحتوى الصوتى في اللعبة من أفضل ما قُدِّم في الألعاب مؤخرًا من أغانٍ مؤثرة وجميلة أو تعطي طابعًا مسرحيًا لبعض المواجهات، مع موسيقى ملحمية تليق بجميع لحظات اللعبة. بالإضافة لأداءات تمثيلية ممتازة من جميع الشخصيات.",6,True,SaudiGamer
Baldur's Gate 3,9136,بعض الهفوات الكتابية في الفصل الثالث من اللعبة مع المحتويات الجانبي التي جعلت قصص بعض الرفقاء ليست جميعها على نفس المستوى من الاهتمام، بالإضافة لعدم وجود توضيح لمصير بعض الأشخاص أو بعض التفاصيل في عالم اللعبة في المهمات الجانبية بعد نهاية الأحداث الرئيسية. الأداء التقني في اللعبة في الفصل الأول والثاني كان أكثر من ممتاز لكن الفصل الثالث يحتاج لبعض التحديثات. تحتاج اللعبة ايضا لبعض التحسينات في التعامل مع واجهة المستخدم خصوصًا في إدارة الخزنات والخريطة وقوائم عرض المهمات.,4,False,SaudiGamer
Blasphemous 2,15371,عالم اللعبة الغريب والمستوحى من العصور القديمة خلال فترة الديانة الكاثوليكية الرومانية مع لمسة رعب خيالي والذي قدم تجربة مختلفة عن غيرها وميزت العالم عن كثير من الألعاب المستلهمة من تلك الحقبة الزمنية. رسومات البكسل خلابة وقد تكون من أجمل ألعاب البكسل من مطور مستقل. موسيقى اللعبة الفريد من نوعها والخلابة فتم استخدام الغيتار الاسباني والبيانو لتلحين أغلب موسيقى اللعبة. فأسرتني أغلب الألحان الموجودة والفضل يعود على تناغمها مع عالم اللعبة وتناسقها مع المراحل فهي بدون أي نقاش تحمل واحده من أفضل موسيقى الألعاب في هذه السنة. نظام اللعب متقن ومصقول أكثر من الجزء السابق، زر التفادي ورد الضربات عالي الاستجابة مما جعل هذا العنصر هو من أهم وأكثر عناصر القتال ضرورة. طريقة توظيف الأسلحة رغم محدودية عددها إلى أن كل سلاح يخدم دور معين مثل السيف الفردي يمكنه فتح بعض المسارات مثل قطع الجذور التي تعترض طريقك والمطرقة يمكنها طرق الأجراس وكسر الدروع والتبديل بينهم سلس جداً. كمية الأسرار الموجودة وتأثيرها على مجريات اللعب والقصة، فاللعبة تكافئ اكتشافك لكل سر موجود في الخريطة فهي ليست مجرد قطع تطوير بل بعض المفاتيح أو الأدوات التي قد تنجز لك مهمة معينه أو لتغيير مجريات القصة، فتم توظيف عناصر الميترودفينيا والاستكشاف بكل ذكاء. المحادثات مع الشخصيات أضاف الكثير للقصة وتخبرك معلومات مهمة عن عالم اللعبة وأغلب قصص الشخصيات الغير قابله للعب مشوقة ولها تأثير مباشر أو غير مباشر للقصة الأساسية وعالم اللعبة. نظام التسلق والقفز أو البلاتفورمنج بشكل عام ممتع وأضاف تنوع لا بأس به لنظام اللعب، من دون أن يعترض طريق اللاعب خلال الاستكشاف. قتال الزعماء ممتع ومن أقوى وأفضل نقاط اللعبة فهم قليلين ولكن كل زعيم يتميز بآلية وتصميم مختلف وجميعهم يقدمون تحدي لا بأس به فالمواجهات لاتركز بأن الزعيم يكون صعب فقط ولكن ممتع أيضاً مثل بعض الزعماء يتم مواجهتهم مثل المبارزة وجهاً لوجه ويحتاج منك رد هجماتها بزر ال parry وزعيم آخر يحتاج منك القفز والتسلق لتفادي ضرباته، فجمعيهم مختلفين عن بعض وممتعين.,6,True,SaudiGamer
Blasphemous 2,15371,نظام التطوير مشتت نوع ما، فكل جانب تحتاج أن تطوره له غرفة خاصة أو شخصية غير قابله للعب تحتاج التحدث اليها وكل منهم موجود في مكان مختلف والذي سيجعلك أن تتنقل بين العالم فقط لتطوير شيء معين مثل نقاط الصحة أو الأسحار وغيرها. بعض الأخطاء التقنية البسيطة مثل عدم عودة الدم أو نقاط الصحة رغم استخدامي للعلاج في بعض الأحيان ويوجد مكان معين يوجد به قلتش للكاميرا أو اختفاء الأصوات من اللعبة بشكل مفاجئ أو تجمد اللعبة مما ستضطر إلى إغلاق اللعبة وإعادة تشغيلها.,4,False,SaudiGamer
