game_name,app_id,review_text,user_score,voted_up,source,genres,price,review_text_original,word_count
Trials of Mana,9264,"The original game was characterized by its bright colors, flashy costumes and subtle enemies as if they were from the Kirby game, and the new graphics are artistically beautiful and succeed in maintaining the original game's touch and feel, but more modernly, and here is a reference to the remake of the previous game Secret of Mana. The game's world is one of its greatest features, especially when you get the ability to move around freely. The music is great and different from many of its characters and suits the mood of the game, and there is an improved version of the music that doesn't try to change much in addition to the original music selection.",6.0,TRUE,SaudiGamer,"Action, RPG",49.99,اللعبة الأصلية كانت متميزة بألوانها الزاهية ورسومها البشوشة وأعداؤها الظريفين وكأنهم من لعبة Kirby، والرسوم الجديدة جميلة فنيًا وتنجح في الإبقاء على بَشاشِة وزهاء اللعبة الأصلية لكن بشكل عصري أكثر وهي هنا نقلة عن ريميك اللعبة السابقة Secret of Mana. عالم اللعبة هو من أكبر ميزاتها خاصة عندما تحصل على القدرة على التنقل فيه بحرية. الموسيقى رائعة ومختلفة عن مثيلاتها وتناسب جو اللعبة وهناك نسخة محسنة من الموسيقى لاتحاول التغيير كثيرًا بالإضافة إلى خيار الموسيقى الأصلية. على عكس إعادة تطوير Secret of Mana التي صدرت في 2018 فقد تم تطوير القتال في هذا الاصدار بشكل كبير عن الأصلية فلديك ضربتان مختلفتان وتستطيع الضرب بضربات متتالية قوية Combo والتفادي والقفز، وحركات خاصة بكل شخصية تعتمد على امتلاء عدادات وحركات سحرية تعتمد على عداد MP وبالإضافة إلى تطور الشخصية  وتعلم حركات جديدة تستطيع تغيير Class إلى آخر والتخصص أكثر. نظام القتال ممتع مع التقدم باللعبة، خاصة الزعماء، حيث تتحكم بشخصية وتستطيع التبديل مع الشخصيتين الثانيتين أو فقط إعطاء الأوامر لهم وفريقك متنوع فهناك المقاتل والساحر والداعم ومعرفة نقاط ضعف الأعداء مهم وكذلك تبين لك اللعبة متى سيهجم العدو ومنطقة هجومه. القتال من أفضل نقاط اللعبة ويقدم تحدي مقبول على الصعوبة المتوسطة ويجعلك تفكر في كيفية تطوير شخصيتك وبناء فريق متوازن، خاصة مع قدرتك على وضع خطط لقتال فريقك كالتركيز على الهجوم وعدم استخدام الإسعافات إلا نادرًا، مثلًا. قصة اللعبة قد تكون بسيطة وبدون رمادية في أبطالها وأشرارها، لكنها تحتوي على شخصيات كثيرة وقصص جانبية متداخلة، وتختار شخصية من بين 6 شخصيات ويرافقك شخصيتين من ال٥ المتبقية وسترى قصتهم وحتى ستلمح الـ3 شخصيات المتبقية خلال القصة. قد لاتكون ما يجذبك للعبة لكنها كافية للإبقاء على اهتمامك. عالم اللعبة كبير ومتنوع فهناك مدن عدة ومناطق تحدي كثيرة مثل الصحراء والغابات وبرج مرتفع جدًا ومدينة نصف غارقة بالماء، وهي مناطق عامرة بالخيال وكبيرة ومليئة بالأسرار والأعداء والزعماء وتضيف كثيرًا لإحساس المغامرة في اللعبة خاصة مع القدرات السرية الي تجدها فقط في الحديث مع شخصيات جانبية أو حضور حدث جانبي. هناك خصائص تضيف للمحتوى فهناك صبار صغير مخفي في 50 منطقة لتجده ويضيف مزايا مثل خصم عند اقتناء الأسلحة، وبذور تجدها وتزرعها تعطيك مواد تستخدمها وكذلك مع وجود 6 شخصيات تختار منها واحد وينضم إليك اثنان آخران فهناك دافع لإعادة اللعب. قوة الأعداء تعتمد حتى على الوقت واليوم داخل اللعبة وعلى الصعوبة العالية ستحتاج معرفة ذلك. كذلك بعد إنهاء القصة الرئيسية هناك تحديات تمت إضافتها كزعماء ومستوى Class رابع جديد وتستطيع أيضًا بدء اللعبة مجددًا مع احتفاظك بمستواك ومالك وقدراتك والأسرار التي عثرت عليها.,116
Trials Rising,7093,"The game suffers from some technical problems, when visual effects are achieved, the game starts to crumble slightly but noticeably. the problem is that it sometimes causes an imbalance. the upward rhythm of the game is very slow. you will play a lot of easy stages until you reach a certain level. you can play the intermediate difficulty stages, the problem is that the easy stages only require the player to master the basics of control, and in which the player will be able to easily overcome all the challenges and play a lot of them until the higher difficulty stages open up to him. the game system. except for motorcycles, everything you get through the lucky boxes, which you get through the game. the problem is that the easy stages only require the player to master the basics of control, and in which the player will be able to easily overcome all the challenges and play a lot of them until the higher difficulty stages open up.",4.0,FALSE,SaudiGamer,"Racing, Arcade",19.99,اللعبة تعاني من بعض المشاكل التقنية، عند حصول مؤثرات بصرية تبدأ اللعبة بالتقطيع قليلا ولكن بشكل ملحوظ. المشكلة أنها أحيانا تتسبب باختلال التوازن. رتم اللعبة التصاعدي بطيء جدا. ستلعب الكثير من المراحل السهلة حتى تصل لمستوى معين يمكنك من لعب المراحل ذات الصعوبة المتوسطة، المشكلة أن المراحل السهلة لا تتطلب من اللاعب إلا إتقان أساسيات التحكم، وبها سيتمكن اللاعب من الفوز بكل التحديات بسهولة وسيلعب الكثير منها حتى تفتح له المراحل ذات الصعوبة الأعلى. نظام التقدم باللعبة محبط. باستثناء الدراجات النارية، كل شيء تحصل عليه من خلال صناديق الحظ، والتي تحصل عليها من خلال التقدم باللعبة. وبغض النظر عن ذلك، للأسف معظم الأزياء أقل من عادية ولا تعطي شعور كبير بالتميز.,168
Trials Rising,7093,"The Trials series has always been physically distinctive, and this part is no exception. The accuracy of movement and interaction with the environment makes mastery of the control and completion of the stages a very enjoyable challenge, and encourages re-stage design for better numbers. A great variety of stages are designed, both formally, where they change from three-dimensional to two-dimensional, or from the city street stage to the studio as if you were inside a movie. Or in terms of focusing on a particular aspect of the control, such as balancing the bike in the air, or choosing the right timing for acceleration, which takes advantage of the game control and highlights it outstandingly.",6.0,TRUE,SaudiGamer,"Racing, Arcade",19.99,سلسلة Trials دائما ما كانت مميزة بالفيزيائية، وهذا الجزء ليس باستثناء. دقة الحركة وتفاعلها مع البيئة تجعل من إتقان التحكم وانهاء المراحل تحدي ممتع جدا، وتحفز على إعادة المراحل للحصول على أرقام أفضل. تنوع كبير بتصميم المراحل، سواء من الناحية الشكلية، حيث تتحول من ثلاثية أبعاد إلى ثنائية، أو من مرحلة بشوارع المدينة وتتحول إلى استوديو وكأنك بداخل فلم. أو من ناحية التركيز على جانب معين من التحكم، مثل موازنة الدراجة في الهواء، او اختيار التوقيت المناسب للتسارع، والذي يستغل قوة التحكم باللعبة ويبرزه بشكل متميز. مراحل السكل قيمز متميزة جدا. الأفكار مختلفة جدا، ولكن تتطلب المهارة بالتحكم. على سبيل المثال توجد مرحلة تتطلب من اللاعب القفز من دراجته والتقاط كرة وإدخالها بالسلة، وأخرى تطلب القفز والوصول لأبعد مكان ممكن، وغيرها من الأفكار الممتعة للعب سواء مع الأصدقاء أو عبر الشبكة، أو حتى وحيدا. اللعبة تسمح لـ4 لاعبين كحد أقصى أن يلعبوا سويا من نفس الجهاز، ومع فيزيائية اللعبة وعبقرية تصميم المراحل يصبح التحدي مع الأصدقاء ممتع جدا.c,114
Trials Rising,7093,"I don't think you should hesitate to buy this game if you are a fan of the series, there is enough content and fun here for many hours of play, with extensive and beautiful personality and bike customization options, a lack of online features and some minor problems is what keeps it away from the full brand.",7.0,Neutral,IGN,"Racing, Arcade",19.99,لا أعتقد أن عليك التردد حيال شراء هذه اللعبة إن كنت من محبين السلسلة، فهنالك هنا ما يكفي من المحتوى والمتعة لساعات كثيرة من اللعب، مع خيارات تخصيص واسعة وجميلة للشخصية والدراجة، نقص في طور الأونلاين وبعض المشاكل الصغيرة هو ما يبعدها عن العلامة الكاملة.,57
Triangle Strategy,12840,"The game is so heavily packed with dialogue that it often seemed excessive and unnecessary, and the voice acting of some characters is poor.",4.0,FALSE,SaudiGamer,"Strategy, Adventure, RPG, Simulation",59.99,اللعبة مثقلة بالحوارات إلى درجة أنها بدت في كثير من الأحيان مفرطة وغير ضرورية، كما أن التمثيل الصوتي سيء لدى بعض الشخصيات,24
Triangle Strategy,12840,"The story has a similar political nature to Final Fantasy Tactics, which is full of twists and surprises, and the decisions you make through conversations greatly affect the outcome of many battles, adding a powerful element to the replay element. Although there are so many huge characters in the game that they are all beloved and have their own part in the story, the fighting system is simple for the game and easy to understand, but the complexity exists for those who want to delve deeper into the game's fighting system and its many characters, each of which is characterized in a different way from the other and finds the best fighting system in any tactical game right now.",6.0,TRUE,SaudiGamer,"Strategy, Adventure, RPG, Simulation",59.99,القصة تحمل طابع سياسي مشابه للعبة Final Fantasy Tactics مليئة بالمنعطفات والمفاجآت، كما أن القرارات التي تتخذها عبر الحوارات تؤثر بشكل كبير على نتائج العديد من المعارك مما أضاف عاملاً قوياً لعنصر إعادة اللعب. رغم كم الشخصيات الهائل الموجود في اللعبة إلى أن جميعهم محبوبين ولهم دورهم الخاص في القصة. نظام القتال بسيط بالنسبة للعبة تكتيكية وسهل الفهم، ولكن التعقيد موجود لمن أراد التعمق في نظام قتال اللعبة وشخصياتها العديدة والتي لكل منها يتميز بأسلوب مختلف عن الآخر وأجده أفضل نظام قتال في أي لعبة تكتيك صدرت حتى الآن. لقد تفاجأت بكمية الألحان الرائعة التي رافقت كل موقف مختلف، حيث وجدت نفسي أستمتع بكل واحدة منها وكانت تشدني كل منها إلى قلب اللحظة، فالألحان قد تكون أيضاً الأفضل من بين ألعاب التكتيك,119
Tribes of Midgard,11725,"More than anyone who enjoys co-op games in large environments and survival games and especially those who don't like the difficulty and complexity of other survival games will enjoy Tribes of Midgard, this experience is quick, enjoyable, easy to learn and will always attract you back to it, lacking in subtle graphic design, technical flaws, and the need in some respects to sift and balance it further.",7.0,Neutral,IGN,"Indie, Adventure, Action",19.99,أكثر من سيستمتع في Tribes of Midgard هو من يحب الألعاب التعاونية في بيئة كبيرة وقالب من ألعاب النجاة وبالأخص من لا يحب صعوبة وتعقيد ألعاب النجاة الأخرى، فهذه التجربة سريعة وممتعة وسهلة التعلم ودائماً ما تجذبك للعودة إليها، يعيبها التصميم الرسومي الباهت والأخطاء التقنية والحاجة في بعض الجوانب إلى صقلها وموازنتها أكثر.,67
Trine 4: The Nightmare Prince,7391,"The game generally did not offer a significant or noticeable change from the other parts, you will feel as if you are playing one of the previous parts but better drawings and elsewhere. During the progression of the stages you will repeatedly see some monsters to fight, the fights were too boring, repetitive and there is not much innovation.",4.0,FALSE,SaudiGamer,"Platformer, Adventure, Action, Puzzle",29.99,اللعبة لم تقدم بشكل عام تغير كبير أو ملحوظ عن الأجزاء الأخرى، ستشعر كأنك تلعب أحد الأجزاء السابقة ولكن برسوم أفضل وبأماكن أخرى. خلال التقدم بالمراحل سيظهر لك بشكل متكرر بعض الوحوش لقتالها، القتالات كانت مملة جداً، متكررة ولا يوجد بها الكثير من الابتكار.,59
Trine 4: The Nightmare Prince,7391,"Going back to the basic game system and the 2.5D gameplay style that we were used to in the first parts after an unsuccessful attempt with the 3D in the last part. One of the most beautiful technical trends of the games, the game world is beautiful and full of beautifully harmonious colors, the game will take you to several worlds and several places, playing in snow, forests, underground and many places. All the places are enchanted and pleasing to the eye. Adding abilities to characters that can be developed as the game progresses has given more variety in the use of characters. Every character except a small tree of tattoos that adds either a new personality ability or additional ways to develop and navigate.",6.0,TRUE,SaudiGamer,"Platformer, Adventure, Action, Puzzle",29.99,العودة لنظام اللعبة الأساسي ولأسلوب لعب الـ 2.5D الذي اعتدنا عليه بالأجزاء الأولى بعد محاولة لم تكن ناجحة مع الـ3D بالجزء الماضي. واحدة من أجمل التوجهات الفنية للألعاب، عالم اللعبة جميل ومليء بالألوان المتناسقة بشكل رائع، اللعبة ستأخذك لعدة عوالم ولعدة أماكن، ستلعب بالثلوج، بالغابات، تحت الارض وبالعديد من الأماكن. جميع الأماكن مقدمة بطريقة ساحرة و ممتعة للعين. إضافة قدرات للشخصيات يمكن تطويرها مع التقدم باللعبة أعطى المزيد من التنوع في استخدام الشخصيات. كل شخصية لديها شجرة صغيرة من التطويرات التي تضيف إما قدرة جديدة للشخصية أو طرق إضافية للتنقل والحركة. تستمر السلسلة بطريقتها الرائعة بتقديم الألغاز التي تعتمد بشكل كبير على الفيزيائيات و طرق الحل المبتكرة والمتنوعة. سيكون عليك التنقل باستمرار بين قدرات الشخصيات الثلاثة، السيف والدرع، الرمح والصناديق لتخطي العقبات المختلفة كالرياح، المسافات البعيدة، المياه، النيران والعديد غيرها.,125
Trover Saves the Universe,7812,"One of the funniest games I've ever played, from the very first moments of the game the game will make you laugh, both with its humorous dialogue and Trover's constant personality commentary, which makes fun of the developer's choices, or your bad gameplay in case you lose repeatedly, or the enemies' comments while you're fighting and even the names of the game's achievements are very funny. The comedy is clever, keeps the player entertained throughout the game.",6.0,TRUE,SaudiGamer,"Indie, Adventure, Action",29.99,واحدة من أكثر الألعاب المضحكة التي لعبتها على الإطلاق، منذ لحظات اللعبة الأولى ستتمكن اللعبة من إضحاكك، سواء بحواراتها الهزلية وتعليقات شخصيةTrover  المستمرة والتي يستهزئ بها على خيارات المطور مثلاً أو سوء لعبك في حال خسرت بشكل متكرر، أو بتعليقات الأعداء أثناء قتالك بل وحتى أسماء الإنجازات باللعبة مضحكة جداً. الكوميديا مقدمة بشكل ذكي، يبقى اللاعب مستمتع طوال اللعبة. شخصيات اللعبة مقدمة بشكل غير اعتيادي وجميل، بالتحديد شخصية Trover التي تتطور بشكل جميل مع القصة، قد تبدوا أنها شخصية عشوائية وبسيطة ولكن مع نهاية اللعبة ستشعر بتعلقك بشخصيته. عوالم اللعبة متنوعة ومقدمة بطابع جميل، في كل مرحلة ستذهب إلى كوكب مختلف، كل كوكب يتميز بألوانه وبيئته الخاصة، بالإضافة لنوع مختلف من الكائنات والشخصيات والعديد من الأفكار غير الاعتيادية. استمتعت بالتنقل بهذا العالم الغريب خاصة في الواقع الافتراضي. شكلياً قد تبدوا أنها لعبة مصممة فقط للواقع الافتراضي، لكن اللعبة مناسبة أيضاً للعب بدون ذلك، صحيح أن التعمق بالتجربة والعالم قد يتأثر بعض الشيء، لكنه لم يؤثر بشكل كبير على الاستمتاع باللعبة.,77
Trover Saves the Universe,7812,"Sometimes viewing angles are uncomfortable, especially when fighting the last boss, seeing and following Trover's character was a bit annoying. Jumping into the game was also often annoying, for example, the character seems to be able to get to the place but is strangely attached to the edge. The game is somewhat short and does not offer much incentive to bring it back after completion, so there may be free additional content coming soon, but even then you won't find much to do after the end of the story.",4.0,FALSE,SaudiGamer,"Indie, Adventure, Action",29.99,في بعض الأحيان تكون زوايا الرؤية غير مريحة، خاصة عند قتال الزعيم الأخير كانت رؤية وتتبع شخصية Trover مزعجة بعض الشيء. القفز أيضاً باللعبة كان في الكثير من الأحيان مزعج، فمثلا يبدو وأن الشخصية قادرة على الوصول للمكان لكنها تعلق بالحافة بشكل غريب. اللعبة قصيرة نوعا ما ولا تقدم دافع كبير لإعادتها بعد الانتهاء منها، قد يشفع لذلك وجود محتوى إضافي مجاني قادم قريباً، لكن حتى ذلك الحين لن تجد الكثير لتفعله بعد الانتهاء من طور القصة.,89
Twin Mirror,10603,"The beginning of the game is strong with its story and characters, but the story loses some of its depth and surprises afterwards, and although some facial expressions are uncoordinated and some conversations are not sophisticated, this greatly reduces enthusiasm. The story generally looks as if it was longer in more detail and then shortened for one reason or another. Interacting with the world and Maui Reik is kind of where you need to put what you want to interact with in the middle of the screen to show the interaction buttons, but because some things show their name without the ability to interact, the subject takes too long.",4.0,FALSE,SaudiGamer,Adventure,29.99,بداية اللعبة قوية بقصتها وشخصياتها لكن القصة تفقد جزء من عمقها ومفاجآتها بعد ذلك ومع كون بعض تعابير الوجوه ليست محكمة وبعض الحوارات غير متقنة فهذا يقلل كثيرًا من الحماس. القصة عمومًا تبدو وكأنها كانت أطول بتفاصيل أكثر ثم تم اختصارها لسبب أو لآخر. التفاعل مع العالم ومافيه ركيك نوعًا ما حيث تحتاج أن تجعل ما تريد التفاعل معه في منتصف الشاشة حتى تظهر أزرار التفاعل لكن لأن بعض الأمور يظهر اسمها بدون القدرة على التفاعل فالموضوع يأخذ وقتًا أكثر من اللازم.,109
Twin Mirror,10603,"The game is a successful combination of several previous games from the developer, there are choices in conversations and others that affect the story and your relationship with others and some events and there is a collection of evidence and the idea of Mind Palace, in which you try to find out what happened by choosing the events in the right order and then watching them happen and give the game a variety and characterization to it.Especially with simple moments of action inside your mind.The story is not about saving the world from the danger of a conspiracy investigator or a conspiracy investigator on a massive scale, but rather it is a simple story about your past involving a failed romantic relationship and your hometown due to a press reporting of your friend's death, and your friend's death, according to the mysterious circumstances and rules of the game.",6.0,TRUE,SaudiGamer,Adventure,29.99,اللعبة مزيج ناجح من عدة ألعاب سابقة من المطور، فهناك خيارات في الحوارات وغيرها تؤثر على القصة وعلاقتك مع الآخرين وبعض الأحداث وهناك جمع للأدلة وفكرة قصر العقل أو Mind Palace والتي تحاول فيها معرفة ماحدث عن طريق اختيار الأحداث بالترتيب الصحيح ومن ثم مشاهدتها تحدث وتعطي اللعب تنوعًا وتميزًا لابأس به،.خاصة مع لحظات أكشن بسيطة داخل عقلك. القصة لاتدور حول إنقاذ العالم من خطر محقق ولا مؤامرة من جهة صخمة بل هي قصة أبسط تدور حول هووبك من ماضيك ومن علاقة غرامية فاشلة وبلدة نبذتك بسبب تقرير صحفي كتبته وحول موت صديقك تحت ظروف غامضة وهذه البساطة تعطي اللعبة واقعية قل مانراها. رسوم العالم جميلة وناجحة في تجسيد بلدة صغيرة بجوانبها المتعددة. لاتزور إلا أماكن محددة صغيرة والانتقال بينها تلقائي حسب أحداث القصة، لكنها مع عدد مناسب من الشخصيات الجانبية تعطي اللعبة شعورًا بأنك في عالم حقيقي وإن كان صغيرًا. التوجه الفني والسينمائي والموسيقى والأداء الصوتي عمومًا جيدة وتقدم مقارنة بألعاب المطور السابقة. هناك شخصية لايراها إلا أنت وهي بمثابة ضميرك وتساعدك في اتخاذ القرارات لكنك لست مجبرًا على الأخذ بنصيحتها بل قد لاتريد ذلك أحيانًا وهي طريقة جيدة لمساعدة اللاعب ضمن حدود قصة اللعبة.,148
Two Point Hospital,6530,"Two Point Hospital combines some elements of The Sims in its unique way with a humorous comic character and a balanced, fun gameplay system, and always comes with a new challenge, which is actually one of the best PC games to have been ported to home devices.",9.0,Neutral,IGN,"RPG, Simulation",29.99,تجمع Two Point Hospital بين بعض عوامل The Sims بطريقتها المميزة مع طابع كوميدي مضحك ونظام لعب متوازن وممتع ودائمًا يأتي بتحدي جديد، وهي فعلًا من أفضل ألعاب الحاسب التي انتقلت للأجهزة المنزلية,47
Ultra Street Fighter II: The Final Challengers,4376,"The Switch hand, whether it comes with the device or the professional hand, with inaccurate control shares and those who are accustomed to the&#8221;Arcade Stick&#8221; in particular, the controller may find its enjoyment limited by the absence of a more accurate hand or &#8220;Arcade Stick&#8221; for the device. We don't usually discuss the price of the game in the ratings, as it varies with place and time, and back to the consumer, but the price of this game is more than twice the price of the Super Street Fighter II Remix, which was released nine years ago and the game is very much in line with the price of Fighter VII, and not far from the price of Fighter VII.",4.0,FALSE,SaudiGamer,"Arcade, Action, Fighting",4.25,طور Way of the Hado يفتقد للدقة وممل مع أعداء متشابهين ولعب محدود. كطور ثانوي فقد يكون مسلياً لبعض الوقت، لكن غالباً لن تلعبه كثيراً. يد السويتش، سواء التي تأتي مع الجهاز أو اليد الاحترافية، ذات أسهم تحكم غير دقيقة ولمن تعود على الـ&#8221;Arcade Stick&#8221; بالذات فقد يجد التحكم يحد من استمتاعه لعدم وجود يد بأسهم أدق أو &#8220;Arcade Stick&#8221; للجهاز. لا نناقش سعر اللعبة عادة في التقييمات، حيث أنه عامل يتغير مع المكان والوقت، وراجع للمستهلك، لكن سعر هذه اللعبة أكثر من ضعف سعر لعبة Super Street Fighter II Turbo HD Remix التي نزلت قبل ٩ سنوات والشبيهة جداً لهذه اللعبة عدا الأطوار الإضافية، وأيضاً سعرها مطابق لسعر Street Fighter V والتي كثيراً تحصل على تخفيضات، وليس بعيداً عن سعر ألعاب مثل Tekken 7 و Injustice.,120
Ultra Street Fighter II: The Final Challengers,4376,"Even 23 years later, the game is still fun and requires skill, even if it is simpler than current fighting games. The feature of escaping from the enemy's throat is added, as well as changing the balance of some strikes, but it's changes that the majority of untrained players won't notice. Also, the characters of Evil Ryu and Violent Ken have been added, similar to the characters of Ryu and Ken, with some changes in shape, moves, and speed, as well as the previous 17 characters for a total of 19 characters.",6.0,TRUE,SaudiGamer,"Arcade, Action, Fighting",4.25,حتى بعد ٢٣ سنة لا زالت اللعبة ممتعة وتحتاج مهارة، حتى لو كانت أبسط من ألعاب القتال الحالية. تم إضافة خاصية الهروب من رمي العدو لك، وأيضاً تغيير التوازن لبعض الضربات، ولكنها تغييرات لن يلحظها غالبية اللاعبين غير المتمرسين. كذلك تم إضافة شخصيات Evil Ryu و Violent Ken وهي شبيهة بشخصيات Ryu و Ken مع بعض التغييرات في الشكل والحركات والسرعة، بالإضافة إلى الشخصيات الـ١٧ السابقة لمجموع ١٩ شخصية. هناك عدة أطوار للعب، فبالإضافة إلى الطور الذي تقاتل فيه باقي الشخصيات وتحصل فيه على نهاية بسيطة، هناك أيضاً الطور التنافسي وطور الأونلاين، ولكن ربما لقلة اللاعبين واجهت مشاكل في الإتصال ولم أستطع لعب مباريات كثيرة سلسة، وطور تدريب وطور يلعب فيه لاعبان في نفس الوقت ضد الكمبيوتر. أخيراً هناك طور Way of the Hado وهو طور من المنظور الأول وتقاتل فيه مجموعة من الأعداء بشخصية Ryu عن طريقة تحريك اليدين وتستطيع تطوير شخصيتك مع اللعب. بالنسبة للرسوم والموسيقى، فهناك الرسوم والموسيقى الأصلية وأخرى محسنة. الموسيقى القديمة فضلتها على الجديدة، لكن الرسوم المحسنة أراها بديلاً جيداً لمن يريد لعبة ذات مظهر عصري أكثر، وتستطيع الخلط بين الإثنين، أي الرسوم المحسنة مع الموسيقى الكلاسيكية والعكس. أخيراً هناك خاصية تغيير ألوان لباس وحتى جلد الشخصيات و حفظها، وتمت إضافة كتاب مصور (Art Book) لم يعد متوفراً بالأسواق ويحتوي على ما يقارب ٣٠٠ صفحة، مع إمكانية الاستماع لموسيقى اللعبة خلال التصفح. الكتاب ذو جودة عالية وأفضل إضافة لهذا الإصدار.,92
Uncharted 4: A Thief's End,1538,"Uncharted 4 takes everything you've learned from previous games in the series and expands its scope in this latest appearance. ranging from stunning visual graphics to high-speed action scenes to crawl mechanisms and challenging puzzles, Naughty Dog has crafted a masterpiece worthy of being called ""the perfect end to a favorite art form"".",9.0,Neutral,IGN,"Shooter, Action",15.15,"تأخذ Uncharted 4 كل شيء تعلمته في ألعاب السلسلة السابقة وتقوم بتوسيع نطاقه في هذا الظهور الأخير. ابتداءاً من الرسومات البصرية المذهلة إلى مشاهد الآكشن ذات الوتيرة الممتازة ووصولاً إلى آليات التسلل والألغاز المليئة بالتحدي، صنعت Naughty Dog تحفة فنية تستحق أن نطلق عليها ""نهاية ملائمة للصّنا المفضل""",53
Uncharted: Legacy of Thieves Collection,12559,"The Uncharted: Legacy of Thieves Collection offers players the chance to experience the events of one of the best adventure games in Uncharted 4 with 4K accuracy that explores the stunning graphic level of the game released six years ago, and the narrative narrative, dramatic plot and low presence of the characters in an adventure will not leave you to catch your breath for a moment because of the sequence of events and surprises you will encounter all the time.",9.0,Neutral,IGN,"Adventure, Action",49.99,مجموعة Uncharted: Legacy of Thieves Collection تقدم للاعبين فرصة خوض أحداث أحد أفضل ألعاب المغامرة في Uncharted 4 مع دقة 4K تستعرض المستوى الرسومي المبهر للعبة صدرت قبل ستة سنوات، والسرد الروائي الحبكة الدرامية والحضور الطاغي للشخصيات في مغامرة لن تتركك تلتقط أنفاسك ولو للحظة بسبب تتابع الأحداث والمفاجآت التي ستصادفها طوال الوقت، على الجانب الآخر، تقدم Lost Legacy رحلة أقصر على نطاق أصغر لم تكن على قدم المساواة مع الجزء الرابع.,80
Uncharted: The Lost Legacy,4216,"It's no secret that The Lost Legacy followed the same path as the previous installment with its features and pitfalls, its features of having an exciting storyline that keeps the player constantly intrigued, and characters crafted with mastery and puzzles that are highly accurate and sophisticated, its pitfalls embodied in the repetition of gameplay elements and the presentation of a vast, semi-empty world, and the adherence to the same settings without much change.",8.0,Neutral,IGN,"Adventure, Action",15.15,ليس سرا أن The Lost Legacy سارت على نفس درب الجزء السابق بمميزاته ومساؤه، مميزاته التي تتمثل في وجود قصة مثيرة تبقى اللاعب متشوقا باستمرار، وشخصيات مصممة بإتقان وألغاز غاية في الدقة والإتقان، ومساؤه التي تتجسد في تكرار عناصر أسلوب اللعب وتقديم عالم ضخم شبه فارغ، والإلتزام بنفس الإعدادات دون أي تغيير يذكر.,73
Uncharted: The Lost Legacy,4216,"Although the game is linear, it offers an open world experience and gives you the freedom to choose between the location of the beginning and the end, for example in one of the missions you will have two options: either stay to explore the area and look for artifacts and other treasures that may help you later in the game, or move to another area to complete the task.",6.0,TRUE,SaudiGamer,"Adventure, Action",15.15,بالرغم أن اللعبة خطية إلا إنها تقدم تجربة عالم مفتوح وتوفر لك حرية الاختيار بين موقع البداية والنهاية، على سبيل المثال في إحدى المهام سيكون أمامك خيارين إما البقاء لاستكشاف المنطقة والبحث عن قطع أثرية وكنوز أخرى قد تساعدك لاحقاً باللعبة، أو الانتقال للمنطقة الأخرى لإنهاء المهمة.,69
Unicorn Overlord,16408,"The graphics and artistic orientation are the greatest I've ever seen in a 2D game, and we note that the graphics character of Studio Vanilla Wires has maintained its distinctive brilliance and brilliance but with more detail, more modern navigation and 3D effects enhance the game's beautiful appearance, which will be contemporary against time.",6.0,TRUE,SaudiGamer,"Strategy, RPG",1.95,الرسومات والتوجه الفني هو أعظم ما رأيت في لعبة ثنائية الأبعاد فنلاحظ أن طابع رسومات أستوديو ڤانيلا ويرز حافظ على بريقه المميز والعريق ولكن بتفاصيل أكثر وبحلة عصرية أكثر ومؤثرات ثلاثية الأبعاد تعزز من مظهر اللعبة الجميل والذي سيعاصر ضد الزمن. التنوع الهائل في الشخصيات وأساليب القتال فيوجد تقريبا 60 أسلوب قتال مختلف ولكل أسلوب قتال له دور وميزات ونقاط ضعف تختلف عن الآخر وهو ما يجعل من نظام اللعب الإستراتيجي أكثر عمقاً وتنوع، فتجهيزك للفيلق الخاص بك قبل المعركة سيأخذ وقت طويل منك ولكنها قد تكون إيجابية لمعجبين الألعاب الاستراتيجية والتكتيك. العالم مليء بالمهام الجانبية المكافئة والتي تحترم وقتك مثل توظيف الشخصيات الجانبية التي تقابلها في المهام هذه أو الموارد التي ستفيدك وتفيد جيشك مثل الأسلحة أو العلاجات وغيرها. موسيقى اللعبة ساحرة ويحمل طابع الاستوديو الخاص وسيعيشك نفس الأجواء الموجودة في لعبة Odin Sphere من الملحن ميتسو هيرو كانيدا. تنوع النهايات والحوارات حسب خياراتك في القصة وتوجهك يعطي سبب كافي لإعادة تجربة اللعبة أكثر من مره لتجربة نتائج مختلفة.,54
Unicorn Overlord,16408,"You don't have any direct control over the characters and skills during the fight, the fighting system is a setup of skills and steps that your fighters take during the battle and then these options that you set up as a player are automatically applied, which makes me feel bored at times.",4.0,FALSE,SaudiGamer,"Strategy, RPG",1.95,لا تملك أي تحكم مباشر بالشخصيات والمهارات أثناء القتال، فنظام القتال هو عبارة عن تجهيز المهارات والخطوات التي يتخذها المقاتلين لديك اثناء المعركة ثم يتم تطبيق هذه الخيارات التي وضعتها أنت كلاعب بشكل تلقائي وهو ما جعلني أشعر بالملل في بعض الأحيان. القصة باردة في بعض الأحيان، تبدأ ملحمية جداً ومشوقة ثم تتخذ مجرى خالِ من أي سرد أو تشويق حتى آخر ساعات اللعب تقريباً.,52
